Date,Mean Temp,max Temp,Min temp,Heating Degree Days,Dew Point,Average Humidity,Max Humidity,Minimum Humidity,Sea Level Pressure,Average Wind Speed,Maximum Wind Speed,Visibility,Event,Precipitation
13-03-2009,76,94,58,N/A,23,17,42,4,29.96,3,10,2.1,,0
,,,,,,,,,,,,,,
14-03-2009,80,94,66,N/A,38,20,35,8,29.95,7,10,2.1,,0
,,,,,,,,,,,,,,
15-03-2009,82,96,68,N/A,40,22,35,5,29.89,5,9,2.1,,0
,,,,,,,,,,,,,,
16-03-2009,80,93,68,N/A,38,21,36,7,29.88,5,9,2.4,,0
,,,,,,,,,,,,,,
17-03-2009,80,95,65,N/A,39,23,46,7,29.88,4,7,2.3,,0
,,,,,,,,,,,,,,
18-03-2009,81,95,67,N/A,39,21,41,5,29.87,5,10,2.2,,0
,,,,,,,,,,,,,,
19-03-2009,81,96,66,N/A,39,21,37,7,29.88,2,10,2.1,,0
,,,,,,,,,,,,,,
20-03-2009,77,86,67,N/A,50,40,69,24,29.84,6,21,1.9,Rain Thunderstorm,0.16
,,,,,,,,,,,,,,
21-03-2009,76,90,62,N/A,52,47,82,16,29.87,2,9,2,,0
,,,,,,,,,,,,,,
22-03-2009,76,88,64,N/A,50,38,56,18,29.9,5,10,2.1,Rain,0
,,,,,,,,,,,,,,
23-03-2009,77,90,64,N/A,49,33,60,15,29.91,4,12,2.3,,0
,,,,,,,,,,,,,,
24-03-2009,84,96,73,N/A,47,29,44,9,29.9,7,14,1.9,,0
,,,,,,,,,,,,,,
25-03-2009,81,91,71,N/A,46,31,57,14,29.87,5,15,2.4,,0
,,,,,,,,,,,,,,
26-03-2009,78,93,63,N/A,47,34,73,9,29.87,4,10,2.5,,0
,,,,,,,,,,,,,,
27-03-2009,79,89,69,N/A,48,32,57,17,29.82,8,22,2,,0
,,,,,,,,,,,,,,
28-03-2009,80,90,69,N/A,54,41,57,21,29.85,10,17,1.6,Rain Thunderstorm,0
,,,,,,,,,,,,,,
29-03-2009,81,94,68,N/A,57,46,68,18,29.83,6,14,1.8,,0
,,,,,,,,,,,,,,
30-03-2009,80,91,70,N/A,54,43,72,16,29.87,4,10,2.1,,0
,,,,,,,,,,,,,,
31-03-2009,80,94,66,N/A,49,32,65,13,29.83,5,15,1.9,,0
,,,,,,,,,,,,,,
01-04-2009,82,95,70,N/A,49,29,58,11,29.81,4,14,2,,0
,,,,,,,,,,,,,,
02-04-2009,86,100,73,N/A,47,23,43,9,29.82,4,14,2.1,,0
,,,,,,,,,,,,,,
03-04-2009,87,99,75,N/A,44,21,30,8,29.82,6,18,2.6,,0
,,,,,,,,,,,,,,
04-04-2009,83,96,70,N/A,43,20,27,11,29.84,5,12,2.4,,0
,,,,,,,,,,,,,,
05-04-2009,82,96,68,N/A,44,23,40,9,29.89,4,16,2.2,,0
,,,,,,,,,,,,,,
06-04-2009,85,97,73,N/A,42,23,36,7,29.8,6,28,1.5,,0
,,,,,,,,,,,,,,
07-04-2009,86,97,74,N/A,50,31,47,9,29.76,8,16,1.6,Thunderstorm,0
,,,,,,,,,,,,,,
08-04-2009,80,93,68,N/A,50,38,89,7,29.72,7,17,2,,0
,,,,,,,,,,,,,,
09-04-2009,77,88,66,N/A,50,42,73,10,29.89,7,10,2.2,,0
,,,,,,,,,,,,,,
10-04-2009,77,90,64,N/A,43,28,49,11,29.93,5,17,2.7,,0
,,,,,,,,,,,,,,
11-04-2009,80,97,64,N/A,43,25,49,8,29.85,3,10,2.3,,0
,,,,,,,,,,,,,,
12-04-2009,84,100,69,N/A,42,23,49,5,29.8,2,7,2.1,,0
,,,,,,,,,,,,,,
13-04-2009,87,103,71,N/A,39,16,31,5,29.73,3,9,2.2,,0
,,,,,,,,,,,,,,
14-04-2009,90,104,75,N/A,42,17,32,6,29.69,4,12,2.7,,0
,,,,,,,,,,,,,,
15-04-2009,90,101,79,N/A,41,17,23,8,29.73,4,9,2.2,,0
,,,,,,,,,,,,,,
16-04-2009,90,100,79,N/A,44,20,30,10,29.74,6,16,1.6,,0
,,,,,,,,,,,,,,
17-04-2009,88,99,77,N/A,39,18,33,4,29.74,6,14,2.2,,0
,,,,,,,,,,,,,,
18-04-2009,85,101,69,N/A,35,15,31,4,29.77,5,13,2.5,,0
,,,,,,,,,,,,,,
19-04-2009,92,107,76,N/A,38,13,21,4,29.77,5,16,1.8,,0
,,,,,,,,,,,,,,
20-04-2009,93,109,77,N/A,38,13,24,4,29.66,6,15,1.6,,0
,,,,,,,,,,,,,,
21-04-2009,93,104,82,N/A,35,12,20,4,29.6,10,17,1.7,,0
,,,,,,,,,,,,,,
22-04-2009,88,100,75,N/A,23,9,18,4,29.72,7,18,1.6,,0
,,,,,,,,,,,,,,
23-04-2009,85,100,70,N/A,30,11,20,4,29.83,5,16,1.5,,0
,,,,,,,,,,,,,,
24-04-2009,88,102,74,N/A,29,10,19,4,29.82,5,9,2,,0
,,,,,,,,,,,,,,
25-04-2009,90,101,80,N/A,28,10,15,4,29.88,6,12,1.8,,0
,,,,,,,,,,,,,,
26-04-2009,87,103,71,N/A,28,10,19,4,29.86,3,10,2,,0
,,,,,,,,,,,,,,
27-04-2009,92,108,75,N/A,32,11,26,4,29.81,4,13,1.8,,0
,,,,,,,,,,,,,,
28-04-2009,96,111,80,N/A,35,10,15,4,29.75,6,14,1.5,,0
,,,,,,,,,,,,,,
29-04-2009,97,112,82,N/A,39,12,25,4,29.75,5,14,1.6,,0
,,,,,,,,,,,,,,
30-04-2009,98,111,86,N/A,38,11,29,4,29.73,6,10,1.9,,0
,,,,,,,,,,,,,,
01-05-2009,96,109,83,N/A,41,13,18,4,29.72,7,28,2.1,,0
,,,,,,,,,,,,,,
02-05-2009,94,107,81,N/A,45,17,27,6,29.72,8,16,1.3,,0
,,,,,,,,,,,,,,
03-05-2009,96,107,84,N/A,46,18,29,6,29.74,8,14,1.6,,0
,,,,,,,,,,,,,,
04-05-2009,93,105,81,N/A,45,18,30,6,29.67,6,14,1.6,,0
,,,,,,,,,,,,,,
05-05-2009,92,105,80,N/A,53,27,42,7,29.72,11,116,1.7,Rain Thunderstorm,0.01
,,,,,,,,,,,,,,
06-05-2009,90,102,77,N/A,46,22,44,5,29.82,6,8,2,,0
,,,,,,,,,,,,,,
07-05-2009,89,102,76,N/A,46,20,34,6,29.76,5,16,1.9,,0
,,,,,,,,,,,,,,
08-05-2009,92,106,77,N/A,44,18,34,4,29.7,4,16,1.9,,0
,,,,,,,,,,,,,,
09-05-2009,96,108,84,N/A,41,14,22,5,29.63,7,18,1.7,,0
,,,,,,,,,,,,,,
10-05-2009,96,109,79,N/A,51,22,55,7,29.57,8,23,1.9,Rain Thunderstorm,0.08
,,,,,,,,,,,,,,
11-05-2009,90,103,77,N/A,64,44,74,14,29.58,8,18,1.9,Thunderstorm,0
,,,,,,,,,,,,,,
12-05-2009,92,104,80,N/A,55,30,58,7,29.63,5,10,2.1,,0
,,,,,,,,,,,,,,
13-05-2009,94,107,80,N/A,51,23,42,8,29.6,4,8,2,,0
,,,,,,,,,,,,,,
14-05-2009,97,112,82,N/A,50,19,33,5,29.5,4,15,2.1,,0
,,,,,,,,,,,,,,
15-05-2009,100,112,88,N/A,57,25,89,7,29.54,6,13,1.9,,0
,,,,,,,,,,,,,,
16-05-2009,98,111,84,N/A,60,29,43,8,29.59,4,14,1.9,Rain Thunderstorm,0.03
,,,,,,,,,,,,,,
17-05-2009,100,112,87,N/A,63,31,58,12,29.65,6,17,2,,0
,,,,,,,,,,,,,,
18-05-2009,100,113,88,N/A,59,28,41,9,29.63,6,17,1.9,Rain Thunderstorm,0.08
,,,,,,,,,,,,,,
19-05-2009,99,112,86,N/A,57,26,46,7,29.63,5,12,1.9,,0
,,,,,,,,,,,,,,
20-05-2009,98,112,83,N/A,57,26,45,7,29.61,6,20,1.8,,0
,,,,,,,,,,,,,,
21-05-2009,98,109,87,N/A,53,21,35,9,29.62,4,34,1.8,,0
,,,,,,,,,,,,,,
22-05-2009,101,113,89,N/A,48,16,31,6,29.58,12,108,2.5,,0
,,,,,,,,,,,,,,
23-05-2009,96,109,83,N/A,58,29,48,12,29.55,7,16,2.3,,0
,,,,,,,,,,,,,,
24-05-2009,94,107,80,N/A,57,34,54,9,29.54,8,25,2.2,,0.01
,,,,,,,,,,,,,,
25-05-2009,92,106,79,N/A,55,27,54,10,29.47,6,15,1.9,,0
,,,,,,,,,,,,,,
26-05-2009,96,108,84,N/A,50,21,42,5,29.44,6,15,2.3,,0
,,,,,,,,,,,,,,
27-05-2009,98,110,86,N/A,60,30,51,13,29.54,5,17,1.8,Rain Thunderstorm,0.04
,,,,,,,,,,,,,,
28-05-2009,96,111,79,N/A,60,31,69,8,29.55,7,16,2.3,Rain Thunderstorm,0.16
,,,,,,,,,,,,,,
29-05-2009,90,106,75,N/A,62,40,74,11,29.59,9,29,2.1,Rain Thunderstorm,0.12
,,,,,,,,,,,,,,
30-05-2009,84,97,70,N/A,63,49,91,14,29.59,5,10,2.2,Rain Thunderstorm,0
,,,,,,,,,,,,,,
31-05-2009,90,102,78,N/A,65,40,66,22,29.56,4,9,1.8,,0
,,,,,,,,,,,,,,
01-06-2009,84,96,72,N/A,64,46,94,26,29.62,6,14,2,Rain Thunderstorm,0
,,,,,,,,,,,,,,
02-06-2009,92,102,82,N/A,67,44,66,23,29.61,7,18,2.1,,0
,,,,,,,,,,,,,,
03-06-2009,96,104,87,N/A,68,41,55,21,29.61,10,25,2.3,,0
,,,,,,,,,,,,,,
04-06-2009,98,107,88,N/A,65,36,52,11,29.55,11,22,2,,0
,,,,,,,,,,,,,,
05-06-2009,98,106,89,N/A,59,28,46,13,29.51,10,34,1.9,,0
,,,,,,,,,,,,,,
06-06-2009,96,107,86,N/A,57,27,46,7,29.47,8,14,2.3,,0
,,,,,,,,,,,,,,
07-06-2009,95,106,84,N/A,41,15,33,4,29.49,5,14,2.3,,0
,,,,,,,,,,,,,,
08-06-2009,96,108,83,N/A,41,14,30,4,29.54,7,17,2.1,,0
,,,,,,,,,,,,,,
09-06-2009,96,108,85,N/A,54,24,46,8,29.6,7,21,1.9,,0
,,,,,,,,,,,,,,
10-06-2009,97,109,85,N/A,57,26,35,10,29.62,5,22,1.7,,0
,,,,,,,,,,,,,,
11-06-2009,94,107,82,N/A,57,26,37,13,29.61,5,13,1.5,Thunderstorm,0.04
,,,,,,,,,,,,,,
12-06-2009,96,107,84,N/A,57,28,42,12,29.6,6,16,1.8,,0
,,,,,,,,,,,,,,
13-06-2009,96,108,83,N/A,54,25,35,11,29.64,5,12,1.8,,0
,,,,,,,,,,,,,,
14-06-2009,94,105,82,N/A,54,26,39,9,29.69,5,17,2,,0
,,,,,,,,,,,,,,
15-06-2009,90,102,72,N/A,57,32,77,17,29.64,5,14,2.5,Rain Thunderstorm,0.28
,,,,,,,,,,,,,,
16-06-2009,74,95,52,N/A,66,59,83,31,29.67,6,14,1.6,Rain Thunderstorm,0
,,,,,,,,,,,,,,
17-06-2009,86,98,73,N/A,56,34,61,19,29.66,6,12,2.2,,0
,,,,,,,,,,,,,,
18-06-2009,92,102,82,N/A,57,30,45,12,29.64,4,10,1.1,,0
,,,,,,,,,,,,,,
19-06-2009,96,107,85,N/A,55,26,38,6,29.61,4,12,1.6,,0
,,,,,,,,,,,,,,
20-06-2009,96,108,85,N/A,54,24,35,7,29.62,3,20,1.6,,0
,,,,,,,,,,,,,,
21-06-2009,97,109,85,N/A,54,21,37,7,29.58,6,16,1.6,,0
,,,,,,,,,,,,,,
22-06-2009,95,106,84,N/A,57,26,34,12,29.57,7,15,1.7,,0
,,,,,,,,,,,,,,
23-06-2009,94,102,86,N/A,63,36,49,23,29.57,6,12,1.7,Rain,0
,,,,,,,,,,,,,,
24-06-2009,92,107,78,N/A,67,44,74,16,29.58,7,21,1.7,Rain Thunderstorm,0.24
,,,,,,,,,,,,,,
25-06-2009,92,106,77,N/A,69,48,74,18,29.58,3,15,1.7,Rain Thunderstorm,0.2
,,,,,,,,,,,,,,
26-06-2009,94,105,83,N/A,69,46,79,22,29.57,7,14,2.1,,0
,,,,,,,,,,,,,,
27-06-2009,96,107,85,N/A,70,44,62,22,29.52,8,23,2,Thunderstorm,0
,,,,,,,,,,,,,,
28-06-2009,88,100,77,N/A,74,61,97,41,29.51,8,22,1.7,Rain Thunderstorm,0
,,,,,,,,,,,,,,
29-06-2009,88,99,78,N/A,76,60,95,37,29.5,6,10,2.3,,0
,,,,,,,,,,,,,,
30-06-2009,92,101,82,N/A,73,53,79,26,29.52,4,10,2.4,Rain,0.04
,,,,,,,,,,,,,,
01-07-2009,90,102,78,N/A,74,66,89,33,29.55,7,15,2.2,,0
,,,,,,,,,,,,,,
02-07-2009,88,99,77,N/A,73,64,84,32,29.51,5,16,2.2,,0.59
,,,,,,,,,,,,,,
03-07-2009,86,95,77,N/A,73,67,84,44,29.5,4,12,2.2,,0
,,,,,,,,,,,,,,
04-07-2009,89,98,80,N/A,70,50,89,21,29.48,2,7,2.2,,0
,,,,,,,,,,,,,,
05-07-2009,92,101,83,N/A,71,47,79,28,29.5,3,8,2.2,,0
,,,,,,,,,,,,,,
06-07-2009,96,106,85,N/A,67,42,66,15,29.49,2,9,1.9,,0
,,,,,,,,,,,,,,
07-07-2009,98,108,87,N/A,62,30,46,15,29.44,4,8,1.9,,0
,,,,,,,,,,,,,,
08-07-2009,97,105,89,N/A,68,39,59,22,29.45,7,48,2.2,,0
,,,,,,,,,,,,,,
09-07-2009,90,98,82,N/A,74,63,79,41,29.49,9,17,2.4,,0
,,,,,,,,,,,,,,
10-07-2009,88,98,78,N/A,76,71,100,44,29.5,9,14,2,Rain Thunderstorm,0.47
,,,,,,,,,,,,,,
11-07-2009,86,93,78,N/A,78,77,94,62,29.55,3,12,2,,0
,,,,,,,,,,,,,,
12-07-2009,90,96,83,N/A,77,71,89,44,29.51,5,14,2.3,,0
,,,,,,,,,,,,,,
13-07-2009,83,88,78,N/A,77,81,93,65,29.48,5,9,2,Rain,0.67
,,,,,,,,,,,,,,
14-07-2009,86,95,77,N/A,76,72,94,49,29.47,3,9,2.2,,0
,,,,,,,,,,,,,,
15-07-2009,88,98,78,N/A,77,77,94,44,29.47,2,16,2.1,Rain Thunderstorm,0.67
,,,,,,,,,,,,,,
16-07-2009,87,94,80,N/A,77,73,89,48,29.47,6,12,2.3,,0.08
,,,,,,,,,,,,,,
17-07-2009,86,92,80,N/A,78,80,94,56,29.43,7,13,2.1,Rain Thunderstorm,0.2
,,,,,,,,,,,,,,
18-07-2009,83,88,78,N/A,77,85,100,65,29.5,9,112,2.4,Rain,0.04
,,,,,,,,,,,,,,
19-07-2009,88,95,80,N/A,76,72,100,45,29.57,6,12,2.6,,0
,,,,,,,,,,,,,,
20-07-2009,86,91,81,N/A,77,79,91,55,29.55,7,14,2.5,Rain Thunderstorm,0.02
,,,,,,,,,,,,,,
21-07-2009,86,96,77,N/A,77,78,100,47,29.55,3,9,2.2,Rain Thunderstorm,1.06
,,,,,,,,,,,,,,
22-07-2009,84,93,76,N/A,77,74,94,55,29.52,4,10,2.4,Rain,0.03
,,,,,,,,,,,,,,
23-07-2009,84,89,78,N/A,77,79,94,67,29.48,8,14,2.2,,0.24
,,,,,,,,,,,,,,
24-07-2009,82,88,77,N/A,77,85,100,68,29.53,6,12,2.2,Rain,0.12
,,,,,,,,,,,,,,
25-07-2009,82,88,77,N/A,77,84,94,65,29.55,4,7,2.2,Rain,0
,,,,,,,,,,,,,,
26-07-2009,87,94,80,N/A,79,80,95,59,29.5,7,13,2.3,Rain,0.02
,,,,,,,,,,,,,,
27-07-2009,86,93,80,N/A,75,72,89,53,29.47,11,17,2,,0
,,,,,,,,,,,,,,
28-07-2009,86,91,80,N/A,72,65,79,46,29.48,10,15,2.3,,0
,,,,,,,,,,,,,,
29-07-2009,86,90,81,N/A,73,63,79,44,29.57,9,16,2.3,,0
,,,,,,,,,,,,,,
30-07-2009,87,95,79,N/A,73,66,84,42,29.63,8,14,2.3,,0
,,,,,,,,,,,,,,
31-07-2009,77,93,61,N/A,72,64,83,46,29.61,9,15,2.4,,0
,,,,,,,,,,,,,,
01-08-2009,87,95,79,N/A,72,60,79,40,29.6,8,15,2.5,,0
,,,,,,,,,,,,,,
02-08-2009,87,96,78,N/A,72,59,78,37,29.61,8,13,2.4,,0
,,,,,,,,,,,,,,
03-08-2009,88,97,80,N/A,72,58,83,37,29.59,8,14,2.4,,0
,,,,,,,,,,,,,,
04-08-2009,88,97,80,N/A,71,59,100,36,29.56,8,15,2.3,,0
,,,,,,,,,,,,,,
05-08-2009,82,97,68,N/A,71,58,78,35,29.55,8,14,2.4,,0
,,,,,,,,,,,,,,
06-08-2009,88,97,78,N/A,71,58,78,38,29.54,8,12,2.4,,0
,,,,,,,,,,,,,,
07-08-2009,90,99,80,N/A,71,54,74,29,29.57,7,12,2.5,,0
,,,,,,,,,,,,,,
08-08-2009,90,100,81,N/A,71,53,74,35,29.55,7,12,2.6,,0
,,,,,,,,,,,,,,
09-08-2009,92,102,82,N/A,72,52,70,33,29.54,7,13,2.6,,0
,,,,,,,,,,,,,,
10-08-2009,92,102,82,N/A,71,51,70,32,29.56,7,13,2.8,,0
,,,,,,,,,,,,,,
11-08-2009,91,100,82,N/A,73,58,74,42,29.64,7,17,2.2,Rain Thunderstorm,0.63
,,,,,,,,,,,,,,
12-08-2009,90,100,80,N/A,76,71,93,38,29.62,6,13,2,Rain Thunderstorm,0.08
,,,,,,,,,,,,,,
13-08-2009,88,98,79,N/A,75,68,84,43,29.61,9,16,2.2,,0
,,,,,,,,,,,,,,
14-08-2009,82,87,77,N/A,76,84,100,65,29.68,6,14,2.1,Rain,0.51
,,,,,,,,,,,,,,
15-08-2009,80,83,77,N/A,76,90,100,79,29.67,4,10,1.7,Rain,0.59
,,,,,,,,,,,,,,
16-08-2009,79,84,74,N/A,75,90,100,50,29.65,11,110,2,Rain,0.2
,,,,,,,,,,,,,,
17-08-2009,84,90,77,N/A,76,84,100,65,29.69,6,13,2.2,Rain,0
,,,,,,,,,,,,,,
18-08-2009,86,95,78,N/A,75,71,95,46,29.71,6,14,2.8,,0
,,,,,,,,,,,,,,
19-08-2009,87,96,78,N/A,74,68,89,39,29.74,6,13,2.8,,0
,,,,,,,,,,,,,,
20-08-2009,88,98,79,N/A,72,62,83,39,29.73,5,13,2.7,,0
,,,,,,,,,,,,,,
21-08-2009,88,97,80,N/A,71,58,74,37,29.69,7,15,3,,0
,,,,,,,,,,,,,,
22-08-2009,87,96,78,N/A,70,57,74,36,29.67,6,12,3,,0
,,,,,,,,,,,,,,
23-08-2009,88,98,79,N/A,71,56,74,37,29.66,5,10,3,,0
,,,,,,,,,,,,,,
24-08-2009,90,100,80,N/A,71,55,70,33,29.67,6,16,2.7,,0
,,,,,,,,,,,,,,
25-08-2009,87,96,78,N/A,73,71,96,42,29.68,3,7,2.2,Rain,1.65
,,,,,,,,,,,,,,
26-08-2009,84,92,77,N/A,75,83,95,58,29.68,3,15,2.5,,0
,,,,,,,,,,,,,,
27-08-2009,84,92,76,N/A,76,79,94,58,29.68,2,9,2.5,,0
,,,,,,,,,,,,,,
28-08-2009,84,91,78,N/A,75,74,94,55,29.69,7,14,2.5,,0
,,,,,,,,,,,,,,
29-08-2009,82,87,77,N/A,76,83,94,62,29.68,9,15,2.3,Rain Thunderstorm,0.2
,,,,,,,,,,,,,,
30-08-2009,82,87,76,N/A,76,85,100,62,29.68,7,12,2,Rain,0.04
,,,,,,,,,,,,,,
31-08-2009,83,90,76,N/A,74,73,97,49,29.75,4,9,2.6,,0
,,,,,,,,,,,,,,
01-09-2009,88,97,79,N/A,75,69,94,37,29.72,4,7,2.7,,0
,,,,,,,,,,,,,,
02-09-2009,89,98,80,N/A,76,69,89,38,29.64,3,8,2.7,,0
,,,,,,,,,,,,,,
03-09-2009,85,95,75,N/A,74,76,100,47,29.61,4,12,2.6,Rain Thunderstorm,0.83
,,,,,,,,,,,,,,
04-09-2009,82,91,74,N/A,74,73,94,44,29.62,3,8,2.5,,0
,,,,,,,,,,,,,,
05-09-2009,84,92,76,N/A,73,69,95,36,29.6,2,10,2.5,,0
,,,,,,,,,,,,,,
06-09-2009,85,95,75,N/A,70,62,89,28,29.59,3,9,2.3,,0
,,,,,,,,,,,,,,
07-09-2009,84,96,73,N/A,65,53,88,19,29.62,4,12,2.5,,0
,,,,,,,,,,,,,,
08-09-2009,82,93,72,N/A,69,60,88,36,29.64,5,10,2.4,,0
,,,,,,,,,,,,,,
09-09-2009,80,88,73,N/A,74,83,94,63,29.62,5,12,2.5,Rain Thunderstorm,0.51
,,,,,,,,,,,,,,
10-09-2009,80,84,75,N/A,74,84,94,70,29.6,5,13,2.4,Rain,0
,,,,,,,,,,,,,,
11-09-2009,82,94,71,N/A,71,73,100,37,29.64,6,17,2.5,,0
,,,,,,,,,,,,,,
12-09-2009,82,93,72,N/A,70,66,88,31,29.81,5,9,2.8,,0
,,,,,,,,,,,,,,
13-09-2009,85,96,74,N/A,68,64,88,25,29.81,3,7,2.9,,0
,,,,,,,,,,,,,,
14-09-2009,86,99,74,N/A,60,40,78,14,29.79,5,29,2.8,,0
,,,,,,,,,,,,,,
15-09-2009,86,96,75,N/A,61,41,58,27,29.74,6,12,3.2,,0
,,,,,,,,,,,,,,
16-09-2009,86,98,75,N/A,64,46,65,25,29.75,6,12,3,,0
,,,,,,,,,,,,,,
17-09-2009,86,98,74,N/A,65,46,61,27,29.79,4,12,3,,0
,,,,,,,,,,,,,,
18-09-2009,88,100,77,N/A,66,46,61,24,29.81,3,8,3.1,,0
,,,,,,,,,,,,,,
19-09-2009,90,102,78,N/A,62,41,70,14,29.78,5,12,3.4,,0
,,,,,,,,,,,,,,
20-09-2009,92,104,79,N/A,59,32,48,14,29.76,5,10,2.7,,0
,,,,,,,,,,,,,,
21-09-2009,91,103,79,N/A,63,39,58,20,29.76,6,12,2.6,,0
,,,,,,,,,,,,,,
22-09-2009,92,104,81,N/A,58,32,52,8,29.74,6,13,2.4,,0
,,,,,,,,,,,,,,
23-09-2009,91,103,79,N/A,52,26,43,9,29.73,6,13,2.9,,0
,,,,,,,,,,,,,,
24-09-2009,90,103,78,N/A,55,31,48,10,29.76,6,14,3,,0
,,,,,,,,,,,,,,
25-09-2009,89,103,75,N/A,53,28,47,9,29.76,10,104,2.9,,0
,,,,,,,,,,,,,,
26-09-2009,90,101,78,N/A,58,34,76,17,29.77,5,9,3,,0
,,,,,,,,,,,,,,
27-09-2009,88,99,77,N/A,57,32,44,17,29.76,5,13,3,,0
,,,,,,,,,,,,,,
28-09-2009,88,100,75,N/A,56,33,54,12,29.75,3,9,2.7,,0
,,,,,,,,,,,,,,
29-09-2009,86,99,73,N/A,63,42,61,22,29.73,3,10,2.7,,0
,,,,,,,,,,,,,,
30-09-2009,90,103,76,N/A,62,40,69,8,29.73,3,10,2.9,,0
,,,,,,,,,,,,,,
01-10-2009,88,98,78,N/A,64,42,55,22,29.74,4,9,3,,0
,,,,,,,,,,,,,,
02-10-2009,88,97,78,N/A,68,51,74,26,29.75,7,13,2.8,,0
,,,,,,,,,,,,,,
03-10-2009,88,103,74,N/A,68,59,74,34,29.71,9,21,2.9,,0
,,,,,,,,,,,,,,
04-10-2009,76,81,72,N/A,71,81,94,71,29.74,9,14,2.4,Rain,0.02
,,,,,,,,,,,,,,
05-10-2009,78,84,71,N/A,72,83,95,66,29.73,6,10,2.4,Rain,0.16
,,,,,,,,,,,,,,
06-10-2009,80,89,71,N/A,70,72,94,41,29.69,3,8,2.6,,0
,,,,,,,,,,,,,,
07-10-2009,82,95,69,N/A,63,55,94,12,29.69,4,9,2.2,,0
,,,,,,,,,,,,,,
08-10-2009,83,97,69,N/A,54,39,78,11,29.69,4,9,2.5,,0
,,,,,,,,,,,,,,
09-10-2009,85,96,74,N/A,54,32,48,13,29.74,5,9,2.6,Rain,0.04
,,,,,,,,,,,,,,
10-10-2009,84,94,74,N/A,56,37,51,21,29.81,5,12,2.3,,0
,,,,,,,,,,,,,,
11-10-2009,82,95,70,N/A,55,36,65,21,29.87,3,9,2.6,,0
,,,,,,,,,,,,,,
12-10-2009,85,96,74,N/A,53,33,57,15,29.89,3,9,2.3,,0
,,,,,,,,,,,,,,
13-10-2009,86,96,75,N/A,57,36,51,17,29.9,6,12,2.2,,0
,,,,,,,,,,,,,,
14-10-2009,84,95,74,N/A,54,33,55,20,29.91,5,12,2.4,,0
,,,,,,,,,,,,,,
15-10-2009,84,94,73,N/A,57,38,48,22,29.92,6,10,2.2,,0
,,,,,,,,,,,,,,
16-10-2009,80,91,68,N/A,58,46,78,25,29.93,7,18,2.1,Rain Thunderstorm,0.08
,,,,,,,,,,,,,,
17-10-2009,79,92,66,N/A,54,41,78,20,29.89,6,22,2,Rain Thunderstorm,0.16
,,,,,,,,,,,,,,
18-10-2009,76,91,62,N/A,56,49,88,16,29.87,3,7,1.9,,0
,,,,,,,,,,,,,,
19-10-2009,78,93,64,N/A,50,38,78,12,29.89,4,10,2,,0
,,,,,,,,,,,,,,
20-10-2009,79,93,65,N/A,45,30,60,9,29.92,3,7,2.1,,0
,,,,,,,,,,,,,,
21-10-2009,78,93,64,N/A,42,25,46,9,29.95,4,8,2.1,,0
,,,,,,,,,,,,,,
22-10-2009,76,93,59,N/A,37,24,53,4,29.99,3,12,2.2,,0
,,,,,,,,,,,,,,
23-10-2009,74,92,57,N/A,34,20,41,6,29.96,3,7,2.3,,0
,,,,,,,,,,,,,,
24-10-2009,74,90,57,N/A,38,26,52,7,29.94,2,7,1.9,,0
,,,,,,,,,,,,,,
25-10-2009,76,93,58,N/A,37,24,43,5,29.94,3,7,1.8,,0
,,,,,,,,,,,,,,
26-10-2009,80,93,66,N/A,37,20,31,7,29.97,5,9,2,,0
,,,,,,,,,,,,,,
27-10-2009,78,93,63,N/A,41,17,30,8,29.92,2,7,1.7,,0
,,,,,,,,,,,,,,
28-10-2009,79,93,65,N/A,40,19,31,8,29.97,3,7,2,,0
,,,,,,,,,,,,,,
29-10-2009,76,93,60,N/A,41,24,43,11,30.04,3,8,1.8,,0
,,,,,,,,,,,,,,
30-10-2009,76,93,59,N/A,42,27,55,10,30.03,2,8,1.9,,0
,,,,,,,,,,,,,,
31-10-2009,78,94,63,N/A,41,26,46,8,29.96,3,9,1.9,,0
,,,,,,,,,,,,,,
01-11-2009,83,95,71,N/A,38,21,33,6,29.94,3,7,2,,0
,,,,,,,,,,,,,,
02-11-2009,80,95,64,N/A,47,32,46,10,30,4,9,1.5,,0
,,,,,,,,,,,,,,
03-11-2009,76,87,66,N/A,53,41,53,22,30.02,6,9,1.9,,0
,,,,,,,,,,,,,,
04-11-2009,75,86,64,N/A,52,42,60,21,30.05,5,9,2.3,,0
,,,,,,,,,,,,,,
05-11-2009,74,84,63,N/A,54,47,64,24,30.03,4,8,2.3,,0
,,,,,,,,,,,,,,
06-11-2009,74,86,62,N/A,55,46,64,28,29.99,3,8,2.1,,0
,,,,,,,,,,,,,,
07-11-2009,76,88,63,N/A,55,46,64,23,29.93,3,7,2.1,,0
,,,,,,,,,,,,,,
08-11-2009,76,90,61,N/A,52,41,60,23,29.92,3,8,2.4,,0
,,,,,,,,,,,,,,
09-11-2009,76,91,61,N/A,48,36,64,14,29.86,3,10,2.2,,0
,,,,,,,,,,,,,,
10-11-2009,75,90,60,N/A,42,29,52,10,29.82,3,7,1.8,,0
,,,,,,,,,,,,,,
11-11-2009,68,77,58,N/A,40,32,56,13,29.83,5,10,2.1,,0
,,,,,,,,,,,,,,
12-11-2009,63,67,59,2,47,59,100,19,29.88,7,15,1.8,Rain,0.31
,,,,,,,,,,,,,,
13-11-2009,60,66,53,6,64,100,100,97,29.93,9,14,1.3,Rain,0
